doc_id,chunk_id,question,answer,sources,retrieved_documents,relevance,relevance_explanation,response_time,model,total_tokens,cost
vol1_nn_computation_nn_computation,vol1_nn_computation_nn_computation_0006,What software from Ariane 4 was reused in Ariane 5 that contributed to the failure?,I could not find this in the CS249R textbook.,"['frontmatter/acknowledgements/acknowledgements.qmd', 'vol1/introduction/introduction.qmd', 'vol1/ml_workflow/ml_workflow.qmd', 'vol1/nn_computation/nn_computation.qmd', 'vol2/responsible_ai/responsible_ai.qmd']",5,NON_RELEVANT,"The question is about Ariane 4 and Ariane 5, which is not related to the CS249R textbook content on machine learning systems.",10.10406494140625,llama-3.1-8b-instant,976,6.146e-05
vol1_ml_ops_ml_ops,vol1_ml_ops_ml_ops_0104,"According to the example, what event triggers a retraining job in the Jenkins pipeline?","According to the provided textbook excerpts, the event that triggers a retraining job in the Jenkins pipeline is not explicitly stated in the given context. However, we can infer that it is related to predictive correctness and distribution shift.

From the excerpt in vol1/ml_ops/ml_ops.qmd, we see that MLOps monitors predictive correctness and triggers retraining when expected benefit exceeds validation and rollout risk. This suggests that the event that triggers a retraining job is a degradation in predictive correctness, which can be caused by distribution shift.

However, the specific event that triggers a retraining job is not explicitly mentioned. It is possible that it is related to a change in the input features ($p(x)$), label relationships ($p(y \mid x)$), or both, as mentioned in the excerpt in vol1/ml_ops/ml_ops.qmd.

Therefore, I could not find this in the CS249R textbook.","['vol1/ml_ops/ml_ops.qmd', 'vol1/responsible_engr/responsible_engr.qmd']",2,PARTLY_RELEVANT,"The answer partially addresses the question, correctly identifying that the event is related to predictive correctness and distribution shift, but fails to provide a clear answer to the question.",13.351553916931152,llama-3.1-8b-instant,763,6.45e-05
vol1_responsible_engr_responsible_engr,vol1_responsible_engr_responsible_engr_0061,Which infrastructure bounds are mentioned as part of Responsible AI Engineering's constraints?,"According to the textbook, the infrastructure bounds mentioned as part of Responsible AI Engineering's constraints are:

- Latency
- Energy
- Compute budget
- Carbon emissions
- Audit-log retention

These constraints are mentioned in the following sources:

- vol1/responsible_engr/responsible_engr.qmd: ""infrastructure bounds such as latency, energy, compute budget, carbon emissions, and audit-log retention.""
- vol2/parts/responsible_fleet_principles.qmd: ""engineering constraints with the same physical and mathematical force as bandwidth, power, or latency.""","['frontmatter/about/about.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/parts/responsible_fleet_principles.qmd', 'vol2/responsible_ai/responsible_ai.qmd', 'vol2/sustainable_ai/sustainable_ai.qmd']",5,RELEVANT,"The answer correctly lists the infrastructure bounds mentioned in the textbook as part of Responsible AI Engineering's constraints, citing the relevant sources.",11.03557276725769,llama-3.1-8b-instant,870,6.37e-05
vol2_backmatter_appendix_assumptions,vol2_backmatter_appendix_assumptions_0005,"According to the passage, what can dominate the emissions difference for the same hardware, model, and training duration?","According to the passage, grid carbon intensity can dominate the emissions difference for the same hardware, model, and training duration. This is stated in the following excerpt:

**Systems insight**:
Grid carbon intensity can dominate the emissions difference for the same hardware, model, and training duration.

Source:
vol2/backmatter/appendix_assumptions.qmd","['vol1/responsible_engr/responsible_engr.qmd', 'vol2/backmatter/appendix_assumptions.qmd', 'vol2/robust_ai/robust_ai.qmd', 'vol2/sustainable_ai/sustainable_ai.qmd']",4,RELEVANT,"The passage directly states that grid carbon intensity can dominate the emissions difference for the same hardware, model, and training duration, as mentioned in vol2/backmatter/appendix_assumptions.qmd.",12.03579592704773,llama-3.1-8b-instant,827,5.952e-05
vol2_README,vol2_README_0003,"What is the core question for the ""Network Fabrics"" chapter?","The core question for the ""Network Fabrics"" chapter is:

_Why does the network connecting accelerators matter more than the accelerators themselves at scale?_

This is stated in the ""Network Fabrics"" chapter introduction as the purpose of the chapter.","['vol1/introduction/introduction.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol2/backmatter/appendix_assumptions.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/network_fabrics/network_fabrics.qmd']",5,RELEVANT,The answer accurately states the core question for the 'Network Fabrics' chapter as stated in the chapter introduction.,11.75676941871643,llama-3.1-8b-instant,972,6.336e-05
vol1_training_training,vol1_training_training_0056,What does the learning rate scheduling hook adjust during training?,"The learning rate scheduling hook adjusts the learning rate during training.

According to the retrieved textbook excerpts, the learning rate scheduling hook is used to adjust the learning rate in a schedule, which can include warmup and cosine decay. This is mentioned in the following excerpt:

[^fn-learning-rate-training]: **Learning Rate ($\eta$)**: The single most consequential hyperparameter---it controls step size along the gradient direction. Too large and the optimizer overshoots minima; too small and training stalls for days. Modern practice replaces fixed rates with schedules (warmup + cosine decay), and the linear scaling rule requires $\eta$ to increase proportionally with batch size.

Additionally, the excerpt on learning rate scaling rule in distributed training mentions that the learning rate should be scaled by a factor of k when the batch size is scaled by a factor of k:

$$ \eta_{\text{new}} = \eta_{\text{base}} \times \sqrt{\frac{N_{\text{new}}}{N_{\text{base}}}} $$ {#eq-lr-scaling}

This indicates that the learning rate scheduling hook is used to adjust the learning rate during training, taking into account the changes in batch size and scaling the learning rate accordingly.","['vol1/backmatter/glossary/glossary.qmd', 'vol1/data_selection/data_selection.qmd', 'vol1/training/training.qmd', 'vol2/distributed_training/distributed_training.qmd', 'vol2/fault_tolerance/fault_tolerance.qmd']",5,RELEVANT,"The learning rate scheduling hook adjusts the learning rate during training, taking into account the changes in batch size and scaling the learning rate accordingly, as per the linear scaling rule and cosine decay schedules.",18.23697829246521,llama-3.1-8b-instant,1358,9.995000000000002e-05
vol1_frameworks_frameworks,vol1_frameworks_frameworks_0079,Which model achieves the highest number of examples per second when using TensorRT?,"Based on the provided textbook excerpts, I could not find information about the model that achieves the highest number of examples per second when using TensorRT. However, I can tell you that TensorRT performs kernel autotuning, which can lead to substantial performance gains, especially for stable inference workloads where the engine can specialize aggressively to a fixed shape range and GPU architecture (vol2/performance_engineering/performance_engineering.qmd).","['vol1/data_selection/data_selection.qmd', 'vol1/frameworks/frameworks.qmd', 'vol1/hw_acceleration/hw_acceleration.qmd', 'vol1/model_serving/model_serving.qmd', 'vol2/performance_engineering/performance_engineering.qmd']",5,PARTLY_RELEVANT,"The answer mentions TensorRT, but does not directly answer the question about the model achieving the highest number of examples per second. It provides information about TensorRT's kernel autotuning, which can lead to performance gains.",12.831030130386353,llama-3.1-8b-instant,1106,7.483e-05
vol1_ml_ops_ml_ops,vol1_ml_ops_ml_ops_0239,What four potential problems can be identified when diagnosing a degrading model according to the passage?,"According to the passage, when diagnosing a degrading model, four potential problems can be identified:

1. **Accuracy degradation beyond acceptable thresholds** (vol2/ops_scale/ops_scale.qmd)
2. **Latency spikes indicating computational issues** (vol2/ops_scale/ops_scale.qmd)
3. **Memory exhaustion from growing state (KV cache, buffers)** (vol2/ops_scale/ops_scale.qmd)
4. **Prediction bias shifts detected by fairness monitoring** (vol2/ops_scale/ops_scale.qmd)

These problems can be identified by monitoring the model's behavior and performance metrics, as discussed in the passage.","['vol1/data_engineering/data_engineering.qmd', 'vol1/ml_ops/ml_ops.qmd', 'vol1/nn_computation/nn_computation.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/ops_scale/ops_scale.qmd']",5,RELEVANT,"The answer accurately identifies four potential problems when diagnosing a degrading model: accuracy degradation, latency spikes, memory exhaustion, and prediction bias shifts, as discussed in vol2/ops_scale/ops_scale.qmd.",15.04345154762268,llama-3.1-8b-instant,996,7.305e-05
vol2_backmatter_appendix_fleet,vol2_backmatter_appendix_fleet_0042,"According to the passage, how is a workload characterized when its intensity is below the ridge point?","According to the passage, a workload is characterized as compute-bound when its intensity is below the ridge point. This is stated in the following excerpt:

""A workload with $I  I_{\text{ridge}}$ is compute bound: it sits under the flat roof, limited by the arithmetic units themselves."" (Source: vol2/performance_engineering/performance_engineering.qmd)

This means that when the arithmetic intensity of a workload is lower than the ridge point, the performance is limited by the arithmetic units, making it a compute-bound workload.","['vol1/training/training.qmd', 'vol2/backmatter/appendix_fleet.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/performance_engineering/performance_engineering.qmd']",4,PARTLY_RELEVANT,"The answer correctly identifies that a workload is compute-bound when its intensity is below the ridge point, but it does not directly quote the passage. It paraphrases the concept.",13.551780939102173,llama-3.1-8b-instant,1019,7.18e-05
vol1_backmatter_appendix_machine,vol1_backmatter_appendix_machine_0032,"According to the BANDWIDTH-LATENCY SETUP comment, which three values are intended to be shown?","According to the BANDWIDTH-LATENCY SETUP comment, the three values intended to be shown are:

1. `bw_gbit_per_s_str` (bandwidth in Gbps)
2. `base_latency_ms_str` (base latency in milliseconds)
3. `crossover_data_mb_str` (crossover data in MB)

These values are shown in the code snippet from `vol1/backmatter/appendix_machine.qmd`:

```python
bw_gbit_per_s_str = fmt_bandwidth(link_bandwidth, unit=Gbps, precision=0, commas=False)
base_latency_ms_str = fmt_time(base_latency, 'millisecond', precision=0, commas=False)
crossover_data_mb_str = fmt_qty(crossover_data, unit=MB, precision=1, commas=False)
```

These values are used to illustrate the trade-off between bandwidth and latency in communication, as described in the context of the BANDWIDTH-LATENCY EXAMPLE.","['vol1/backmatter/appendix_machine.qmd', 'vol1/backmatter/glossary/glossary.qmd', 'vol1/model_serving/model_serving.qmd', 'vol2/backmatter/appendix_communication.qmd', 'vol2/inference/inference.qmd']",5,RELEVANT,"The answer correctly identifies the three values intended to be shown according to the BANDWIDTH-LATENCY SETUP comment, which are bandwidth in Gbps, base latency in milliseconds, and crossover data in MB.",20.102450370788574,llama-3.1-8b-instant,1835,0.0001199
vol1_ml_workflow_ml_workflow,vol1_ml_workflow_ml_workflow_0056,"According to the passage, why are reproducible, optimized models not sufficient for production deployment?","According to the passage, reproducible, optimized models are not sufficient for production deployment because they are typically over-specified for most production tasks. They carry more precision, more connections, and more capacity than the deployment context demands. This is stated in the following excerpt:

""The key insight is that trained models are vastly over-specified for most production tasks, carrying more precision, more connections, and more capacity than the deployment context demands, and that surplus can be systematically removed without destroying what the deployment requires."" (Source: vol1/model_compression/model_compression.qmd)

In other words, optimized models are often too large, too slow, and too resource-intensive for production environments, which impose constraints such as memory budgets, latency targets, and power envelopes. This requires a systematic discipline of compression to trade off capabilities that the deployment does not need for constraints it cannot violate.","['vol1/benchmarking/benchmarking.qmd', 'vol1/data_engineering/data_engineering.qmd', 'vol1/introduction/introduction.qmd', 'vol1/ml_workflow/ml_workflow.qmd', 'vol1/model_compression/model_compression.qmd']",5,RELEVANT,"Optimized models are over-specified for production tasks, carrying more precision, connections, and capacity than the deployment demands, making them too large, slow, and resource-intensive.",15.531439781188965,llama-3.1-8b-instant,1150,8.334e-05
vol1_data_selection_data_selection,vol1_data_selection_data_selection_0049,What are the characteristics and preferred scenarios for anti‑curriculum (hard examples first) versus self‑paced learning as described in the passage?,"Based on the provided textbook excerpts, I'll describe the characteristics and preferred scenarios for anti-curriculum (hard examples first) versus self-paced learning.

Unfortunately, the textbook does not explicitly discuss anti-curriculum (hard examples first) versus self-paced learning. However, I can provide some context and insights based on the related concepts.

Anti-curriculum learning involves presenting the most challenging or hardest examples first, whereas self-paced learning allows learners to progress at their own pace. The textbook excerpts focus on other topics, such as semi-supervised learning, self-supervised learning, and data pipeline efficiency.

However, I can provide some general insights on when to use anti-curriculum learning versus self-paced learning:

* Anti-curriculum learning might be preferred in scenarios where learners benefit from tackling the most challenging examples first, such as in competitive environments or when learners need to develop a strong foundation in a particular skill or subject.
* Self-paced learning might be preferred in scenarios where learners need to progress at their own pace, such as in situations where learners have varying levels of prior knowledge or experience, or when learners need to focus on specific areas of interest.

Please note that these are general insights and not specific recommendations based on the provided textbook excerpts.

If you have any further questions or would like me to clarify any of the concepts, please feel free to ask.","['vol1/benchmarking/benchmarking.qmd', 'vol1/data_selection/data_selection.qmd', 'vol1/training/training.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/fleet_orchestration/fleet_orchestration.qmd']",5,PARTLY_RELEVANT,"The answer provides general insights on anti-curriculum and self-paced learning, but does not directly reference the textbook excerpts. It attempts to relate the concepts to the provided textbook context, but does not accurately represent the textbook's content.",17.547252893447876,llama-3.1-8b-instant,1269,9.819e-05
vol1_nn_computation_nn_computation,vol1_nn_computation_nn_computation_0040,What is the layer size configuration of the modest three‑layer neural network mentioned in the passage?,I could not find the layer size configuration of the modest three-layer neural network mentioned in the passage in the provided textbook excerpts.,"['vol1/hw_acceleration/hw_acceleration.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/nn_computation/nn_computation.qmd', 'vol1/training/training.qmd']",4,NON_RELEVANT,"The answer could not find the layer size configuration of the modest three-layer neural network in the provided textbook excerpts, indicating that the information is not available in the given context.",10.685962200164795,llama-3.1-8b-instant,779,5.292e-05
vol1_responsible_engr_responsible_engr,vol1_responsible_engr_responsible_engr_0062,What are three types of constraints that bound the machine axis as described in the passage?,"Based on the provided textbook excerpts, the three types of constraints that bound the machine axis are:

1. **Latency**: As mentioned in the excerpt from vol1/responsible_engr/responsible_engr.qmd, ""the machine axis is bounded by resource and infrastructure budgets such as latency..."" (emphasis added).
2. **Energy per inference**: Similarly, the excerpt from vol1/responsible_engr/responsible_engr.qmd states that the machine axis is bounded by ""energy per inference, carbon emissions, and audit-log retention"" (emphasis added).
3. **Audit-log retention**: This constraint is also mentioned in the excerpt from vol1/responsible_engr/responsible_engr.qmd, which states that the machine axis is bounded by ""resource and infrastructure budgets such as latency, energy per inference, carbon emissions, and audit-log retention"" (emphasis added).

These constraints are part of the broader set of irreducible constraints that the Machine Learning Fleet operates under, which includes physical, logical, and societal constraints.","['vol1/introduction/introduction.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/backmatter/appendix_dam.qmd', 'vol2/introduction/introduction.qmd']",5,PARTLY_RELEVANT,"The answer partially identifies latency and energy per inference as constraints, but incorrectly identifies audit-log retention as a constraint. The correct constraints are latency, energy per inference, and carbon emissions.",16.095571756362915,llama-3.1-8b-instant,1195,8.826e-05
vol1_nn_computation_nn_computation,vol1_nn_computation_nn_computation_0064,Which hardware technologies are mentioned as providing the parallel processing capabilities needed for efficient neural network computation?,"The hardware technologies mentioned as providing the parallel processing capabilities needed for efficient neural network computation are:

1. **GPUs (Graphics Processing Units)**: These provided the initial parallel processing capabilities needed for efficient neural network computation (Source: vol1/nn_computation/nn_computation.qmd).
2. **Specialized AI accelerators like TPUs (Tensor Processing Units)**: These pushed performance further by providing optimized hardware for neural network computation (Source: vol1/nn_computation/nn_computation.qmd).
3. **Neural Engines**: These are specialized hardware accelerators designed for machine learning inference and training, optimized for on-device AI workloads (Source: vol2/backmatter/glossary/glossary.qmd).
4. **Neural Processing Units (NPUs)**: These are specialized accelerators for neural network workloads, often optimized for low-power matrix and tensor operations on edge devices (Source: vol2/backmatter/glossary/glossary.qmd).

These hardware technologies enable massive parallelism and exploit data-level parallelism inherent in neural network workloads, making them essential for efficient neural network computation.","['vol1/backmatter/glossary/glossary.qmd', 'vol1/hw_acceleration/hw_acceleration.qmd', 'vol1/introduction/introduction.qmd', 'vol1/nn_computation/nn_computation.qmd', 'vol2/backmatter/glossary/glossary.qmd']",5,RELEVANT,"The answer correctly lists GPUs, TPUs, Neural Engines, and NPUs as hardware technologies providing parallel processing capabilities for efficient neural network computation, citing relevant sections in the textbook.",15.308926582336426,llama-3.1-8b-instant,1116,8.588e-05
vol1_nn_computation_nn_computation,vol1_nn_computation_nn_computation_0071,"According to the passage, what advantage does parameter reuse provide in deep networks compared to shallow networks?",I could not find this in the CS249R textbook.,"['vol1/backmatter/glossary/glossary.qmd', 'vol1/introduction/introduction.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/nn_computation/nn_computation.qmd']",4,NON_RELEVANT,The question about parameter reuse in deep networks compared to shallow networks could not be found in the provided textbook context.,9.720060348510742,llama-3.1-8b-instant,713,4.7619999999999995e-05
vol1_backmatter_appendix_algorithm,vol1_backmatter_appendix_algorithm_0017,"According to the passage, what is the time complexity of calling `contiguous()` on a noncontiguous tensor?",I could not find this in the CS249R textbook.,"['vol1/backmatter/appendix_algorithm.qmd', 'vol1/backmatter/glossary/glossary.qmd', 'vol1/data_engineering/data_engineering.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/nn_computation/nn_computation.qmd']",5,NON_RELEVANT,"The question is about the time complexity of calling `contiguous()` on a noncontiguous tensor, but this information is not found in the CS249R textbook.",12.991085767745972,llama-3.1-8b-instant,1165,7.13e-05
vol3_README,vol3_README_0004,"According to the note on the title, why should the word ""Learning"" be kept in the name?","According to the note on the title in the README.md file, the word ""Learning"" should be kept in the name because it holds the series family (`Machine Learning Systems`). This is stated as follows:

> **Note on the title:** keeping ""Learning"" in the name holds the series family
> (`Machine Learning Systems`). ""Agentic Machine Systems"" drops it; use that only if broadening past
> learning is deliberate, not by default.

This suggests that the word ""Learning"" is an essential part of the series title and should not be removed unless there is a deliberate intention to broaden beyond learning.","['vol1/data_selection/data_selection.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/training/training.qmd', 'vol2/backmatter/appendix_fleet.qmd', 'vol3/README.md']",5,RELEVANT,"The word 'Learning' should be kept in the name to hold the series family (`Machine Learning Systems`), unless broadening past learning is deliberate.",12.086719751358032,llama-3.1-8b-instant,817,6.244e-05
vol2_ops_scale_ops_scale,vol2_ops_scale_ops_scale_0118,Which three use cases are mentioned as being supported by the Michelangelo platform?,"Unfortunately, the provided textbook excerpts do not explicitly mention the three use cases supported by the Michelangelo platform. However, we can infer some information about the platform's capabilities from the given context.

According to the excerpt from vol2/ops_scale/ops_scale.qmd, the Michelangelo platform addresses training-serving skew and reuse across many models and teams powering ride pricing, ETA prediction, and fraud detection. This suggests that the platform supports use cases related to:

1. **Ride pricing**: This involves predicting prices for Uber rides based on various factors such as demand, supply, and location.
2. **ETA prediction**: This involves predicting the estimated time of arrival for Uber rides based on factors such as traffic, road conditions, and location.
3. **Fraud detection**: This involves detecting and preventing fraudulent activities related to Uber services, such as fake accounts, payment fraud, and other types of malicious behavior.

These use cases are likely supported by the Michelangelo platform due to its ability to provide shared abstractions for features, training, serving, experimentation, and monitoring. However, the exact three use cases supported by the platform are not explicitly mentioned in the provided textbook excerpts.","['vol1/frameworks/frameworks.qmd', 'vol1/ml_ops/ml_ops.qmd', 'vol1/model_compression/model_compression.qmd', 'vol2/ops_scale/ops_scale.qmd']",4,PARTLY_RELEVANT,"The answer infers three use cases supported by the Michelangelo platform, but does not explicitly mention them in the provided textbook excerpts.",16.081114530563354,llama-3.1-8b-instant,1172,8.861e-05
backmatter_resources_phd_survival_guide,backmatter_resources_phd_survival_guide_0000,"According to the passage, what broader set of skills are needed for successful research and scholarship beyond technical knowledge?","According to the passage, the broader set of skills needed for successful research and scholarship beyond technical knowledge include:

* Extracting implicit intuition from human experts and formalizing it into IF-THEN rules (as seen in the MYCIN example, which revealed the knowledge acquisition bottleneck) [^fn-knowledge-bottleneck-scale]
* Writing research papers and presenting ideas effectively (as discussed in the video ""How to Write a Great Research Paper"" by Simon Peyton Jones)
* Achieving significant research contributions (as discussed in the video ""You and Your Research"" by Richard Hamming)

Additionally, the passage suggests that skills such as:

* Collaboration and teamwork (as seen in the acknowledgement section, where the authors thank various organizations and institutions for their support)
* Communication and presentation (as seen in the video ""How to Write a Great Research Paper"" by Simon Peyton Jones)
* Problem-solving and debugging (as seen in the acknowledgement section, where the authors thank companies for providing technical tooling and debugging assistance)
* Adaptability and scalability (as seen in the acknowledgement section, where the authors thank companies for providing infrastructure and hosting services)

These skills are essential for successful research and scholarship beyond technical knowledge, as they enable researchers to effectively communicate their ideas, collaborate with others, and adapt to new challenges and opportunities.","['backmatter/resources/phd_survival_guide.qmd', 'frontmatter/acknowledgements/acknowledgements.qmd', 'frontmatter/index.qmd', 'vol1/introduction/introduction.qmd']",4,PARTLY_RELEVANT,"The answer partially addresses the question, but the skills listed are not directly mentioned in the provided textbook context. The skills mentioned, such as collaboration, communication, problem-solving, and adaptability, are not explicitly stated in the textbook, but the concept of broader skills beyond technical knowledge is relevant.",15.639105558395386,llama-3.1-8b-instant,1105,9.02e-05
vol2_data_storage_data_storage,vol2_data_storage_data_storage_0002,"Which storage tiers are compared by bandwidth, latency, capacity, and cost?","Based on the provided textbook excerpts, the storage tiers that are compared by bandwidth, latency, capacity, and cost are:

* Local NVMe (hot storage)
* S3 Standard (cold storage)

This comparison is mentioned in the context of footnote [^fn-tiered-storage-ml] explaining storage tiers, where the roughly 4× cost premium of hot storage vs. its bandwidth advantage is shown. (Source: vol1/ml_workflow/ml_workflow.qmd)

Additionally, the textbook highlights the trade-offs between different storage tiers, including high-latency object storage (ideal for archival) and low-latency in-memory stores (essential for real-time serving), as well as bandwidth limitations (spinning disks at 100–200 MB/s vs. RAM at 50–200 GB/s). (Source: vol1/data_engineering/data_engineering.qmd)

The comparison between storage tiers is also relevant to the pipeline equation, which reveals a scaling challenge that worsens with cluster size, and the required bandwidth increases linearly with the number of GPUs, but the storage system's aggregate bandwidth does not automatically scale to match. (Source: vol2/data_storage/data_storage.qmd)

Therefore, the storage tiers that are compared by bandwidth, latency, capacity, and cost are local NVMe and S3 Standard, with a focus on the trade-offs between different storage tiers and their impact on the data pipeline design.","['vol1/data_engineering/data_engineering.qmd', 'vol1/introduction/introduction.qmd', 'vol1/ml_workflow/ml_workflow.qmd', 'vol2/compute_infrastructure/compute_infrastructure.qmd', 'vol2/data_storage/data_storage.qmd']",5,PARTLY_RELEVANT,"The comparison between storage tiers is relevant, but the specific tiers mentioned in the answer (Local NVMe and S3 Standard) are not explicitly stated in the provided textbook excerpts. The excerpts discuss trade-offs between different storage tiers, but do not specify the exact tiers being compared.",18.259034633636475,llama-3.1-8b-instant,1307,0.00010144
frontmatter_socratiq_socratiq,frontmatter_socratiq_socratiq_0003,What text is displayed on the toggle button when the SocratiQ state is active?,"To answer your question, let's refer to the provided textbook excerpt.

According to the excerpt, when the SocratiQ state is active, you can enable SocratiQ with a simple toggle. However, it does not explicitly mention what text is displayed on the toggle button when the SocratiQ state is active.

But, let's look at the excerpt again. It says, ""Enable SocratiQ with a simple toggle."" This implies that the toggle button is used to enable or disable SocratiQ. However, it does not provide any information about the text displayed on the toggle button.

Since the excerpt does not provide any information about the text displayed on the toggle button when the SocratiQ state is active, I could not find this in the CS249R textbook.",['frontmatter/socratiq/socratiq.qmd'],1,NON_RELEVANT,The provided excerpt does not mention the text displayed on the toggle button when the SocratiQ state is active.,8.868578910827637,llama-3.1-8b-instant,501,4.905e-05
vol1_responsible_engr_responsible_engr,vol1_responsible_engr_responsible_engr_0044,"How did Spotify implement transparency at the user‑interface layer, as described in the passage?","According to the provided textbook excerpts, Spotify implemented transparency at the user-interface layer by exposing why songs were recommended and giving users direct controls over recommendation behavior. This is mentioned in the passage:

""Spotify applied the same conversion at the user-interface layer, exposing why songs were recommended and giving users direct controls over recommendation behavior; transparency became a product mechanism rather than a compliance label."" 

Source: vol1/responsible_engr/responsible_engr.qmd","['vol1/responsible_engr/responsible_engr.qmd', 'vol2/ops_scale/ops_scale.qmd', 'vol2/responsible_ai/responsible_ai.qmd', 'vol2/sustainable_ai/sustainable_ai.qmd']",4,RELEVANT,Spotify implemented transparency at the user-interface layer by exposing why songs were recommended and giving users direct controls over recommendation behavior.,10.7107093334198,llama-3.1-8b-instant,831,5.9839999999999996e-05
vol2_ops_scale_ops_scale,vol2_ops_scale_ops_scale_0043,What was the P99 latency before it increased to 125 ms?,"To determine the P99 latency before it increased to 125 ms, we need to refer to the context provided in the first source: vol2/ops_scale/ops_scale.qmd.

The text states: ""P99 latency increased from 50 ms to 125 ms, which means each request now consumes roughly 2.5$\times$ the GPU-seconds.""

Therefore, the P99 latency before the increase was 50 ms.","['vol1/benchmarking/benchmarking.qmd', 'vol1/ml_ops/ml_ops.qmd', 'vol1/model_serving/model_serving.qmd', 'vol2/backmatter/appendix_inference.qmd', 'vol2/ops_scale/ops_scale.qmd']",5,RELEVANT,"The P99 latency before the increase was 50 ms, as stated in the context provided in the first source: vol2/ops_scale/ops_scale.qmd.",16.135499238967896,llama-3.1-8b-instant,1278,8.266e-05
vol1_frontmatter_acknowledgements,vol1_frontmatter_acknowledgements_0001,Which platform did Zach Shelby open for student use?,"According to the provided textbook excerpts, Zach Shelby opened the Edge Impulse platform for student use. 

Source:
vol1/frontmatter/acknowledgements.qmd","['frontmatter/about/about.qmd', 'frontmatter/index.qmd', 'vol1/frontmatter/acknowledgements.qmd', 'vol1/introduction/introduction.qmd', 'vol2/ops_scale/ops_scale.qmd']",5,RELEVANT,"Zach Shelby opened the Edge Impulse platform for student use, as mentioned in the acknowledgements section of the provided textbook excerpts.",12.016680717468262,llama-3.1-8b-instant,963,6.156e-05
vol2_network_fabrics_network_fabrics,vol2_network_fabrics_network_fabrics_0017,How much data can a single AllReduce on a 175B parameter model exchange?,"According to the provided textbook excerpts, a single AllReduce on a 175B parameter model can exchange 350 GB of data. This is mentioned in the following excerpt:

"" A single AllReduce on a 175B parameter model can involve exchanging 350 GB of data. Standard flow control and routing mechanisms like Equal-Cost Multi-Path (ECMP), which hash each flow onto one of several equal-cost paths, are poorly suited to this traffic pattern. A static hash cannot subdivide one elephant flow across all available links, and it can inadvertently map multiple elephant flows to the same link, creating massive congestion while other links sit idle.""

Source:
vol2/network_fabrics/network_fabrics.qmd","['vol2/backmatter/appendix_communication.qmd', 'vol2/collective_communication/collective_communication.qmd', 'vol2/data_storage/data_storage.qmd', 'vol2/inference/inference.qmd', 'vol2/network_fabrics/network_fabrics.qmd']",5,RELEVANT,"The provided answer is relevant as it directly quotes the textbook excerpt, which mentions that a single AllReduce on a 175B parameter model can exchange 350 GB of data.",16.905062198638916,llama-3.1-8b-instant,1361,9.133000000000001e-05
vol1_benchmarking_benchmarking,vol1_benchmarking_benchmarking_0078,Why do many benchmarks include results across multiple hardware configurations?,"Many benchmarks include results across multiple hardware configurations because it allows for a more comprehensive evaluation of an AI system's performance. This is particularly important for end-to-end benchmarks, which encompass the entire pipeline of an AI system, including data processing, model inference, postprocessing, and critical infrastructure components like storage and network systems (vol1/benchmarking/benchmarking.qmd).

By including results across multiple hardware configurations, benchmarks can identify potential bottlenecks and areas for optimization in the system. For example, if a system is optimized for a specific type of hardware, but performs poorly on other types, this can indicate a need for further optimization or re-architecture (vol1/nn_architectures/nn_architectures.qmd).

Additionally, including results across multiple hardware configurations can help to ensure that the system is fair and unbiased. By evaluating the system on different types of hardware, developers can identify potential disparities in performance and take steps to mitigate them (vol1/responsible_engr/responsible_engr.qmd).

Overall, including results across multiple hardware configurations is an important aspect of benchmarking AI systems, as it allows for a more comprehensive evaluation of the system's performance and helps to ensure that the system is fair and unbiased.","['vol1/benchmarking/benchmarking.qmd', 'vol1/nn_architectures/nn_architectures.qmd', 'vol1/responsible_engr/responsible_engr.qmd', 'vol2/README.md']",4,RELEVANT,"The answer accurately explains why benchmarks include results across multiple hardware configurations, highlighting the importance of comprehensive evaluation, identifying bottlenecks, and ensuring fairness and bias mitigation.",16.155964136123657,llama-3.1-8b-instant,1266,9.439e-05
